filepath,source,original_label,label,label_id,split
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/79042.wav,FSD50K-dev,"Cough,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/369064.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/44270.wav,FSD50K-eval,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/72913.wav,FSD50K-dev,"Car,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/250059.wav,FSD50K-dev,"Sawing,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/67446.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/261585.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/345656.wav,FSD50K-dev,Animal,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/275599.wav,FSD50K-dev,"Rain,Water",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/19115.wav,FSD50K-dev,"Cough,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/242811.wav,FSD50K-dev,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/176871.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/383201.wav,FSD50K-dev,"Clapping,Hands",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/435244.wav,FSD50K-dev,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76657.wav,FSD50K-dev,"Male_singing,Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/270234.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/185057.wav,FSD50K-eval,"Sink_(filling_or_washing),Water_tap_and_faucet,Hands,Domestic_sounds_and_home_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/207251.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/123958.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/364662.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/238793.wav,FSD50K-dev,Thunderstorm,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/143650.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/212404.wav,FSD50K-dev,"Tick-tock,Clock,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/50057.wav,FSD50K-dev,"Rain,Water",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/81942.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/383740.wav,FSD50K-eval,Respiratory_sounds,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/361532.wav,FSD50K-dev,"Engine,Car,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/408855.wav,FSD50K-dev,"Tick-tock,Alarm,Clock,Mechanisms",motor,2,val
data/ESC-50/audio/4-177835-A-24.wav,ESC-50,coughing,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/352698.wav,FSD50K-eval,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/149211.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/367836.wav,FSD50K-eval,"Male_speech_and_man_speaking,Finger_snapping,Speech,Human_voice,Hands",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/44597.wav,FSD50K-eval,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/397487.wav,FSD50K-dev,"Wild_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/179312.wav,FSD50K-eval,"Breathing,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/138404.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236270.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/325224.wav,FSD50K-dev,Chewing_and_mastication,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/277058.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/55365.wav,FSD50K-dev,"Bark,Growling,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/19199.wav,FSD50K-dev,"Whispering,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/400079.wav,FSD50K-eval,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/171820.wav,FSD50K-dev,"Percussion,Singing,Musical_instrument,Music,Human_voice",human,1,val
data/ESC-50/audio/5-177614-A-5.wav,ESC-50,cat,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/107748.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/113238.wav,FSD50K-dev,"Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/353531.wav,FSD50K-dev,"Drill,Power_tool,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/165299.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236227.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
data/ESC-50/audio/5-242491-A-14.wav,ESC-50,chirping_birds,bird,0,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/34057.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/187911.wav,FSD50K-dev,Burping_and_eructation,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/72828.wav,FSD50K-dev,Engine,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/255769.wav,FSD50K-dev,Human_voice,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/383595.wav,FSD50K-dev,"Bicycle_bell,Bell,Alarm,Bicycle,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/361767.wav,FSD50K-dev,"Finger_snapping,Hands",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/163286.wav,FSD50K-eval,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/207456.wav,FSD50K-dev,"Fixed-wing_aircraft_and_airplane,Aircraft,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/36830.wav,FSD50K-dev,"Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,val
data/ESC-50/audio/2-109231-B-9.wav,ESC-50,crow,bird,0,val
data/ESC-50/audio/2-109374-A-16.wav,ESC-50,wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/198344.wav,FSD50K-dev,"Crowd,Fireworks,Human_group_actions,Explosion",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/56763.wav,FSD50K-dev,"Frog,Wild_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/138335.wav,FSD50K-dev,Run,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/367175.wav,FSD50K-dev,Mechanisms,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/339682.wav,FSD50K-dev,"Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/340675.wav,FSD50K-dev,"Accelerating_and_revving_and_vroom,Engine",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/187377.wav,FSD50K-dev,"Drill,Power_tool,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/321700.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/69604.wav,FSD50K-dev,"Whispering,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/166316.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/107562.wav,FSD50K-eval,"Sawing,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76116.wav,FSD50K-dev,"Race_car_and_auto_racing,Car,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/15549.wav,FSD50K-dev,"Wind_chime,Wind,Chime,Bell",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/173062.wav,FSD50K-dev,"Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/210581.wav,FSD50K-dev,"Chink_and_clink,Human_group_actions,Liquid,Glass",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/197346.wav,FSD50K-eval,"Squeak,Engine,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/380209.wav,FSD50K-eval,"Sawing,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/407529.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/40964.wav,FSD50K-dev,"Male_speech_and_man_speaking,Yell,Shout,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/351243.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/195712.wav,FSD50K-dev,"Breathing,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/407014.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/64517.wav,FSD50K-dev,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/172652.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/372571.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/346903.wav,FSD50K-dev,"Chuckle_and_chortle,Laughter,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/140227.wav,FSD50K-dev,Run,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/27451.wav,FSD50K-dev,"Crying_and_sobbing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/25713.wav,FSD50K-eval,"Screech,Screaming,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/146932.wav,FSD50K-eval,"Wind,Keyboard_(musical),Musical_instrument,Music",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/432329.wav,FSD50K-dev,"Applause,Human_group_actions",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/217356.wav,FSD50K-dev,Mechanisms,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/272031.wav,FSD50K-dev,Respiratory_sounds,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/325686.wav,FSD50K-eval,Mechanisms,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/62522.wav,FSD50K-eval,"Male_speech_and_man_speaking,Bathtub_(filling_or_washing),Water_tap_and_faucet,Speech,Human_voice,Domestic_sounds_and_home_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/130734.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/241278.wav,FSD50K-eval,"Sawing,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/241498.wav,FSD50K-dev,"Laughter,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/57796.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/198844.wav,FSD50K-eval,"Slam,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Door,Domestic_sounds_and_home_sounds",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/199958.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/197900.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,val
data/ESC-50/audio/2-39945-A-19.wav,ESC-50,thunderstorm,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/93662.wav,FSD50K-dev,"Tick-tock,Clock,Mechanisms",motor,2,val
data/ESC-50/audio/4-185575-C-20.wav,ESC-50,crying_baby,human,1,val
data/ESC-50/audio/4-157611-A-41.wav,ESC-50,chainsaw,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/213945.wav,FSD50K-dev,"Laughter,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/112684.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/163110.wav,FSD50K-dev,"Bus,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/181948.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/343987.wav,FSD50K-dev,"Laughter,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/84690.wav,FSD50K-dev,"Chewing_and_mastication,Cough,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/235864.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/365554.wav,FSD50K-dev,Chewing_and_mastication,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/127822.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/35703.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/26840.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236271.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/8135.wav,FSD50K-dev,"Aircraft,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/379017.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/266753.wav,FSD50K-eval,"Camera,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/326208.wav,FSD50K-dev,"Engine_starting,Accelerating_and_revving_and_vroom,Motor_vehicle_(road),Car,Vehicle,Engine",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/216995.wav,FSD50K-dev,Animal,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/328107.wav,FSD50K-eval,"Tick,Clock,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/67331.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/153310.wav,FSD50K-dev,Walk_and_footsteps,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236626.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/365179.wav,FSD50K-dev,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/261149.wav,FSD50K-dev,Animal,animal,5,val
data/ESC-50/audio/3-253084-C-2.wav,ESC-50,pig,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/407745.wav,FSD50K-eval,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/335176.wav,FSD50K-dev,Walk_and_footsteps,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/429939.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/217021.wav,FSD50K-dev,Animal,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/252784.wav,FSD50K-dev,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/405020.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/240364.wav,FSD50K-dev,"Breathing,Respiratory_sounds",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/165239.wav,FSD50K-dev,"Conversation,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/253612.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76483.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/28647.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/431299.wav,FSD50K-dev,"Rain,Water",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/26972.wav,FSD50K-dev,"Engine,Boat_and_Water_vehicle,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/73315.wav,FSD50K-dev,"Rain,Water",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/277330.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/148853.wav,FSD50K-eval,Walk_and_footsteps,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/123928.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/19859.wav,FSD50K-eval,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
data/ESC-50/audio/2-106849-A-47.wav,ESC-50,airplane,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76528.wav,FSD50K-dev,"Guitar,Singing,Plucked_string_instrument,Musical_instrument,Music,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/33444.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/1046.wav,FSD50K-eval,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/39881.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/277549.wav,FSD50K-dev,"Chuckle_and_chortle,Laughter,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/340695.wav,FSD50K-dev,Mechanisms,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/343142.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/414979.wav,FSD50K-dev,Hands,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/45120.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/164094.wav,FSD50K-eval,"Clapping,Male_singing,Guitar,Percussion,Plucked_string_instrument,Musical_instrument,Music,Hands,Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/55177.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/223527.wav,FSD50K-dev,"Male_speech_and_man_speaking,Yell,Speech,Human_voice,Shout",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/235030.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/346402.wav,FSD50K-dev,Animal,animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/44600.wav,FSD50K-eval,Fart,human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/67660.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/208650.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/336379.wav,FSD50K-dev,"Mechanical_fan,Mechanisms",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/20320.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/368784.wav,FSD50K-eval,"Finger_snapping,Hands",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/39532.wav,FSD50K-eval,"Drill,Power_tool,Tools",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/368213.wav,FSD50K-dev,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/168512.wav,FSD50K-dev,"Breathing,Respiratory_sounds",human,1,val
data/ESC-50/audio/5-185579-A-41.wav,ESC-50,chainsaw,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/427015.wav,FSD50K-dev,"Accelerating_and_revving_and_vroom,Engine",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/155651.wav,FSD50K-dev,"Purr,Cat,Domestic_animals_and_pets,Animal",animal,5,val
data/ESC-50/audio/5-195557-A-19.wav,ESC-50,thunderstorm,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/186959.wav,FSD50K-dev,"Engine_starting,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/361414.wav,FSD50K-dev,Wind,rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/168768.wav,FSD50K-dev,Engine,motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236402.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/273987.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/84960.wav,FSD50K-eval,"Skateboard,Vehicle",motor,2,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/146343.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/99166.wav,FSD50K-dev,"Crowd,Human_group_actions",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/38244.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/37738.wav,FSD50K-dev,"Singing,Human_voice",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/194269.wav,FSD50K-dev,"Clapping,Hands",human,1,val
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/321950.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,val
